Id   |Name                     |!|Country                                   |Sponsor                                         |Host                                           |Distance  |Latency
24071|Monino                   | |Russia                                    |Infolink                                        |speedtest.infolink.ru:8080                     |1159519.5 |0
25205|Voskresensk              | |Russia                                    |Efrnet                                          |speedtest.efrnet.net:8080                      |1160887.9 |0
25851|Luhovicy                 | |Russia                                    |INKO-Telecom LLC                                |speedtest.inko-telecom.ru:8080                 |1162681.8 |0
21493|Slavyansk-on-Kuban       | |Russia                                    |SKS-TELECOM                                     |stkes1.slavisp.ru:8080                         |1172848.9 |0
22151|Novorossiysk             | |Russia                                    |Noviy Internet                                  |speedtest.natanet.ru:8080                      |1178706.2 |0
4752 |Otradnoe                 | |Russia                                    |Lentel                                          |www.lentel.ru:8080                             |1184981.0 |0
23614|Rostov on Don            | |Russia                                    |Digital Dialog                                  |speedtest.di-dk.ru:8080                        |1188350.8 |0
25191|Rostov On Don            | |Russia                                    |Beeline                                         |rnd-speedtest.corbina.net:8080                 |1188350.8 |0
17310|Saint Petersburg         | |Russia                                    |CityTelecom                                     |speedtest.spb.citytelecom.ru:8080              |1192050.8 |0
18570|Saint Petersburg         | |Russia                                    |RETN                                            |speedtest-spb.retn.net:8080                    |1192050.8 |0
21014|Saint Petersburg         | |Russia                                    |P.A.K.T. LLC                                    |speedtest.pakt.ru:8080                         |1192050.8 |0
20780|Saint Petersburg         | |Russia                                    |UNIS                                            |speedtest.unisnet.ru:8080                      |1192050.8 |0
23440|Saint Petersburg         | |Russia                                    |LLC Utelcom                                     |speedtest.utelcom.ru:8080                      |1192050.8 |0
24045|Saint Petersburg         | |Russia                                    |ISP "You Online"                                |speedtest.yonl.ru:8080                         |1192050.8 |0
24338|Saint Petersburg         | |Russia                                    |Severen-telecom                                 |speedtest.severen.ru:8080                      |1192050.8 |0
24476|Saint Petersburg         | |Russia                                    |WestCall SPb                                    |speedtest.westcall.spb.ru:8080                 |1192050.8 |0
24804|St. Leningradskaya       | |Russia                                    |LTD Intercom+                                   |speedtest.intercom-plus.ru:8080                |1192189.0 |0
20674|Kamensk-Shakhtinsky      | |Russia                                    |LTD Darya                                       |darkam.gq:8080                                 |1192915.3 |0
21266|Kamenolomni              | |Russia                                    |SFERA LLC                                       |speedtest.sfera-telecom.info:8080              |1208587.3 |0
19118|Alexandrov               | |Russia                                    |Trytek                                          |speedtest.trytek.ru:8080                       |1217968.1 |0
23490|Alexandrov               | |Russia                                    |GALS                                            |speedtest.galsnet.ru:8080                      |1218048.1 |0
5623 |Krasnodar                | |Russia                                    |Beeline                                         |krr1.speedtest.corbina.net:8080                |1242449.8 |0
16636|KRASNODAR                | |Russia                                    |yug-link                                        |speedtest.yug-link.ru:8080                     |1242449.8 |0
18363|Krasnodar                | |Russia                                    |Yujny Telecom                                   |speedtest.ugtel.ru:8080                        |1242449.8 |0
23142|Krasnodar                | |Russia                                    |Omicron                                         |stest.omicron.online:8080                      |1242449.8 |0
24349|Krasnodar                | |Russia                                    |DOM.RU                                          |speedtest.krd.ertelecom.ru:8080                |1242449.8 |0
18978|Tambov                   | |Russia                                    |MTS PJSC                                        |ns1.tambov.comstar-r.ru:8080                   |1248605.9 |0
5458 |Tambov                   | |Russia                                    |OOO LANTA                                       |speedtest.lanta-net.ru:8080                    |1248605.9 |0
22865|Babaevo                  | |Russia                                    |Telesystems LTD                                 |speedtest.ts35.net:8080                        |1306566.9 |0
23635|Belorechensk             | |Russia                                    |Beltelecom                                      |speedtest.beltele.com:8080                     |1318900.6 |0
4477 |Maykop                   | |Russia                                    |Rostelecom                                      |maykop.speedtest.rt.ru:8080                    |1342834.9 |0
18234|Yaroslavl                | |Russia                                    |Yarnet                                          |speedtest.yarnet.ru:8080                       |1348439.8 |0
25158|Stavropol                | |Russia                                    |Beeline                                         |stavropol-speedtest.corbina.net:8080           |1447182.1 |0
4478 |Volgograd                | |Russia                                    |Rostelecom                                      |volgograd.speedtest.rt.ru:8080                 |1488508.3 |0
4483 |Penza                    | |Russia                                    |Rostelecom                                      |penza.speedtest.rt.ru:8080                     |1494670.0 |0
11112|Sukhumi                  | |Russia                                    |SYSTEMA, LTD                                    |speedtest1.cyxym.net:8080                      |1504420.4 |0
22770|Sukhum                   | |Russia                                    |Aquafon-GSM                                     |speedtest.aquafon.com:8080                     |1504761.3 |0
26165|Sukhum                   | |Russia                                    |A-Mobile                                        |speedtest.a-mobile.biz:8080                    |1504761.3 |0
24936|Nizhniy Novgorod         | |Russia                                    |Мегабайт                                        |speedtest.mb-nn.ru:8080                        |1504939.3 |0
22055|Nizhny Novgorod          | |Russia                                    |Link Telecom                                    |sp.lt-nn.net:8080                              |1510239.3 |0
23861|Nizhny Novgorod          | |Russia                                    |OJSC Ufanet                                     |speedtest.nnov.ufanet.ru:8080                  |1510239.3 |0
20505|Saransk                  | |Russia                                    |TTK                                             |speed.rmttk.ru:8080                            |1520663.8 |0
5092 |Saratov                  | |Russia                                    |Beeline                                         |srt1.speedtest.corbina.net:8080                |1555746.0 |0
25192|Pyatigorsk               | |Russia                                    |Beeline                                         |pyatigorsk-speedtest.corbina.net:8080          |1577663.6 |0
22883|Kostroma                 | |Russia                                    |Svyaz Energo LLC                                |st1.sv-en.ru:8080                              |1595226.4 |0
25641|Nalchik                  | |Russia                                    |UgTelSet                                        |speedtest.kbr.ugtelset.ru:8080                 |1645399.1 |0
4481 |Cheboksary               | |Russia                                    |Rostelecom                                      |cheboksary.speedtest.rt.ru:8080                |1694748.7 |0
25976|Nazran                   | |Russia                                    |Terralink                                       |st.terralink.su:8080                           |1743066.4 |0
5583 |Yoshkar-ola              | |Russia                                    |Rostelecom                                      |yoshkar-ola.speedtest.rt.ru:8080               |1746471.2 |0
22240|Kazan                    | |Russia                                    |RETN                                            |speedtest-kzn.retn.net:8080                    |1798022.6 |0
4963 |Kazan                    | |Russia                                    |Beeline                                         |kazan1.speedtest.corbina.net:8080              |1799889.4 |0
23643|Kazan                    | |Russia                                    |OJSC Ufanet                                     |speedtest.kzn.ufanet.ru:8080                   |1799889.4 |0
4903 |Astrakhan                | |Russia                                    |Beeline                                         |astrakhan1.speedtest.corbina.net:8080          |1818898.8 |0
22694|Astrakhan                | |Russia                                    |PJSC MTS                                        |sp1.astrakhan.comstar-r.ru:8080                |1818898.8 |0
25086|Astrakhan                | |Russia                                    |Ast-Systems LTD                                 |connect.astsystems.ru:8080                     |1818898.8 |0
23827|Astrakhan                | |Russia                                    |REAL                                            |s.real.su:8080                                 |1818898.8 |0
18313|Samara                   | |Russia                                    |Metromax Group                                  |speedtest.metromax.ru:8080                     |1837339.6 |0
19533|Armavir                  | |Russia                                    |CityTelekom                                     |speedtest.city-telekom.ru:8080                 |1899361.0 |0
17041|Kirov                    | |Russia                                    |MegaFon                                         |kirov.speedtest-uf.megafon.ru:8080             |1913682.7 |0
5299 |Makhachkala              | |Russia                                    |Fly-Tech LTD                                    |192.162.212.13:8080                            |1946640.9 |0
4516 |Makhachkala              | |Russia                                    |Rostelecom                                      |mahachkala.speedtest.rt.ru:8080                |1946640.9 |0
20055|Makhachkala              | |Russia                                    |Rline                                           |speedtest.r-line.ru:8080                       |1946640.9 |0
25617|Makhachkala              | |Russia                                    |Sumtel                                          |speedtest-mhl.sumtel.ru:8080                   |1946640.9 |0
26364|Makhachkala              | |Russia                                    |Ellco                                           |speedtest.ellco.ru:8080                        |1946640.9 |0
23073|Makhachkala              | |Russia                                    |Pautina                                         |speedtest.pautina05.ru:8080                    |1947523.6 |0
21488|Izberbash                | |Russia                                    |IzbNet                                          |sp2.izbnet.com:8080                            |1995518.5 |0
25286|Naberezhnye Chelny       | |Russia                                    |MTS                                             |mail.n-chelny.ru:8080                          |2000309.3 |0
25069|Apatity                  | |Russia                                    |Tigernet                                        |speedtest.tigernet.ru:8080                     |2040230.2 |0
25077|Glazov                   | |Russia                                    |NewIT                                           |speedtest2.newit-lan.ru:8080                   |2067447.5 |0
17014|Izhevsk                  | |Russia                                    |MTS                                             |rapido.izhnt.ru:8080                           |2068043.7 |0
25186|Orenburg                 | |Russia                                    |OJSC Ufanet                                     |speedtest.o56.ru:8080                          |2178873.5 |0
25120|Ufa                      | |Russia                                    |OJSC Ufanet                                     |speedtest.ufanet.ru:8080                       |2220270.1 |0
18951|Perm                     | |Russia                                    |Internet Protocol Transit Telecom Ltd           |s1.iptt.ru:8080                                |2274791.7 |0
26420|Magnitogorsk             | |Russia                                    |MMK-IS                                          |speedtest.mmk.ru:8080                          |2428318.8 |0
17038|Nizhny Tagil             | |Russia                                    |MegaFon                                         |nizhniy-tagil.speedtest-uf.megafon.ru:8080     |2488173.3 |0
25330|Yekaterinburg            | |Russia                                    |TTK Ural                                        |speedtest.uralttk.ru:8080                      |2515949.6 |0
23694|Ekaterinburg             | |Russia                                    |ProfiStream.Com                                 |srv1.profistream.com:8080                      |2517337.3 |0
24077|Yekaterinburg            | |Russia                                    |ADL-NET                                         |speedtest.adl-net.ru:8080                      |2517337.3 |0
4431 |Snezhinsk                | |Russia                                    |Vega-Service, LLC                               |speedtest.vega-int.ru:8080                     |2523205.5 |0
22804|Niznyaya Salda           | |Russia                                    |Apelsin                                         |speed.apelsin-it.com:8080                      |2533893.3 |0
25251|Kosulino                 | |Russia                                    |KAT-Telecom                                     |speedtest.kat-telecom.ru:8080                  |2539174.3 |0
20469|Chelyabinsk              | |Russia                                    |South Ural State University                     |spd.susu.ru:8080                               |2566824.1 |0
23675|Rezh                     | |Russia                                    |MEDIALINE                                       |speedtest.rezh96.ru:8080                       |2569274.6 |0
26005|Kurgan                   | |Russia                                    |LLC Kurgan-Telecom                              |st.kurgan-telecom.net:8080                     |2814479.0 |0
24946|Tyumen                   | |Russia                                    |Beeline                                         |tyumen-speedtest.corbina.net:8080              |2816325.6 |0
23300|Tyumen                   | |Russia                                    |Proxicom LLC                                    |speedtest.proxicom.ru:8080                     |2816325.6 |0
17035|Tobolsk                  | |Russia                                    |MegaFon                                         |tobolsk.speedtest-uf.megafon.ru:8080           |2975970.1 |0
20728|Labytnangi               | |Russia                                    |Yamaltelecom                                    |speedtest.lbt.ru:8080                          |3012756.6 |0
26135|Nadym                    | |Russia                                    |NSS                                             |ist.home-nadym.ru:8080                         |3253067.3 |0
23428|Surgut                   | |Russia                                    |Rostelecom                                      |surgut.speedtest.rt.ru:8080                    |3261255.8 |0
24944|Surgut                   | |Russia                                    |Tele-Plus                                       |speedtest.tele-plus.ru:8080                    |3261255.8 |0
24973|Omsk                     | |Russia                                    |RusHost                                         |speedtest.rushost.org:8080                     |3325655.0 |0
17032|Noyabrsk                 | |Russia                                    |MegaFon                                         |noyabrsk.speedtest-uf.megafon.ru:8080          |3370826.6 |0
20290|Nizhnevartovsk           | |Russia                                    |PRIDE LLC                                       |speedtest.pride-net.ru:8080                    |3430696.9 |0
25317|Nizhnevartovsk           | |Russia                                    |Dantser LLC                                     |ookla.danpro.ru:8080                           |3430696.9 |0
24444|Kamen-na-Obi             | |Russia                                    |FB-Telecom                                      |speedtest.myfbt.ru:8080                        |3857468.4 |0
5045 |Novosibirsk              | |Russia                                    |Beeline                                         |speedcheck1.nsk.beeline.ru:8080                |3860881.4 |0
3868 |Novosibirsk              | |Russia                                    |Mobile TeleSystems OJSC                         |speedtest1.sib.mts.ru:8080                     |3860881.4 |0
24576|Rubcovsk                 | |Russia                                    |LTD Aviva Telecom                               |speedtest1.aviva-telecom.ru:8080               |3934201.5 |0
26287|Norilsk                  | |Russia                                    |Iterika LLC                                     |speedtest.iterika.ru:8080                      |3948870.7 |0
22123|Tomsk                    | |Russia                                    |ICA LTD                                         |st-world.tomica.ru:8080                        |3993658.8 |0
21829|Barnaul                  | |Russia                                    |Milecom                                         |speedtest.barnaul.milecom.ru:8080              |4025712.0 |0
21479|Barnaul                  | |Russia                                    |Rostelecom Altai                                |speedtest.ab.ru:8080                           |4025712.0 |0
24638|Barnaul                  | |Russia                                    |LTD Aviva Telecom                               |speedtest2.aviva-telecom.ru:8080               |4025712.0 |0
20145|Kemerovo                 | |Russia                                    |MegaTelecom                                     |speedtest.megatc.ru:8080                       |4097416.5 |0
24947|Kemerovo                 | |Russia                                    |Beeline                                         |kemerovo-speedtest.corbina.net:8080            |4097416.5 |0
21250|Tashtagol                | |Russia                                    |Internet Seti                                   |speedtest.intseti.ru:8080                      |4307375.2 |0
24769|Achinsk                  | |Russia                                    |SiNT                                            |st.mysint.ru:8080                              |4326588.0 |0
4729 |Krasnoyarsk              | |Russia                                    |Orion telecom, Ltd.                             |speedtest.krk.ru:8080                          |4474880.3 |0
24945|Krasnoyarsk              | |Russia                                    |Beeline                                         |krasnoyarsk-speedtest.corbina.net:8080         |4474880.3 |0
26166|Krasnoyarsk              | |Russia                                    |Game service                                    |speedtest.g-service.ru:8080                    |4474880.3 |0
4479 |Abakan                   | |Russia                                    |Rostelecom                                      |abakan.speedtest.rt.ru:8080                    |4483601.1 |0
19664|Abakan                   | |Russia                                    |Orion telecom, Ltd.                             |speedtest.abk.orionnet.ru:8080                 |4483601.1 |0
23222|Zaozerny                 | |Russia                                    |KrasUmax                                        |speedtest.krasumax.ru:8080                     |4581462.0 |0
23146|Ust-Kut                  | |Russia                                    |OOO"Svyaz"                                      |speedtest.60500.ru:8080                        |5159299.0 |0
