Id   |Name                         |!|Country                                   |Sponsor                                                              |Host                                                    |Distance  |Latency
25643|Chernivtsi                   |+|Ukraine                                   |LANGATE                                                              |ooklaspeedtest.langate.ua:8080                          |207942.9  |0
3076 |Chernivtsi                   |+|Ukraine                                   |DSS Group                                                            |speedtest.dss-group.net:8080                            |207942.9  |0
23871|Bardejov                     |+|Slovakia                                  |Proxis, spol. s r.o.                                                 |speedtest.proxisnet.sk:8080                             |209140.0  |0
23399|Raslavice                    |+|Slovakia                                  |MCOM-NET s.r.o.                                                      |vhost1.mcom.sk:8080                                     |210860.9  |0
21523|Khmelnitsky                  |+|Ukraine                                   |Magicom                                                              |speedtest.magicom.net.ua:8080                           |211582.5  |0
16459|Trebisov                     |+|Slovakia                                  |E-MAX INTERNET & IT s.r.o.                                           |speed2-tv.e-max.sk:8080                                 |211714.9  |0
15531|Khmelnitskiy                 |+|Ukraine                                   |Khmelnitskinfocom LTD                                                |spt.ic.km.ua:8080                                       |212627.2  |0
4771 |Khmelnytskyi                 |+|Ukraine                                   |Global technology of Ukraine, LLC                                    |speedtest.gtu.net.ua:8080                               |212627.2  |0
22130|Khmelnitskiy                 |+|Ukraine                                   |GMhost                                                               |speedtest.gmhost.com.ua:8080                            |212627.2  |0
17985|Khmelnitskiy                 |+|Ukraine                                   |Happy.net.ua                                                         |speedtest2.gtu.net.ua:8080                              |212627.2  |0
6330 |Khmelnitskiy                 |+|Ukraine                                   |"X-City" Ltd.                                                        |speedtest0.x-city.ua:8080                               |212627.2  |0
23121|Kamenets-Podolskiy           |+|Ukraine                                   |CrazyNetwork                                                         |ott.crazy.net.ua:8080                                   |214217.5  |0
9775 |Presov                       |+|Slovakia                                  |ITcity                                                               |speedtest1.itcity.sk:8080                               |221943.1  |0
23082|Kisvárda                     |+|Hungary                                   |Naracom Kft.                                                         |speedtest.naracom.hu:8080                               |223073.3  |0
9812 |Tarnow                       |+|Poland                                    |Tellion                                                              |sp1.tellion.pl:8080                                     |225096.6  |0
691  |Kosice                       |+|Slovakia                                  |ANTIK Telecom                                                        |speedtest.antik.sk:8080                                 |234475.4  |0
7978 |Zakliczyn                    |+|Poland                                    |KM-NET.PL                                                            |speedtest.km-net.pl:8080                                |235761.4  |0
26531|Levél                        |+|Hungary                                   |Satelit Kft.                                                         |sp.satelit-kft.hu:8080                                  |249391.5  |0
23365|Brzesko                      |+|Poland                                    |Climax NET                                                           |speedtest.climaxnet.pl:8080                             |251785.8  |0
21672|Brzesko                      |+|Poland                                    |Netsystem                                                            |speedtest.netsystem.net.pl:8080                         |251785.8  |0
21191|Bodzentyn                    |+|Poland                                    |INTB Sp. z o.o.                                                      |test.intb.pl:8080                                       |260522.4  |0
815  |Nyiregyhaza                  |+|Hungary                                   |Giganet Internet Kft                                                 |speedtest.giganet.hu:8080                               |262577.4  |0
5851 |Biala Podlaska               |+|Poland                                    |TAU INTERNET sp. z o.o.                                              |speedtest.tau.pl:8080                                   |265441.9  |0
22823|Biała Podlaska               |+|Poland                                    |FURORA.PL (LIQUID SYSTEMS Sp. z o.o.)                                |speedtest1.furora.pl:8080                               |265824.3  |0
23978|Levoča                       |+|Slovakia                                  |Levonet, s.r.o.                                                      |speedtest.levonet.sk:8080                               |266063.2  |0
25301|Kuczki Kolonia               |+|Poland                                    |LUK-NET Lukasz Drab                                                  |speedtest.luk-net.pl:8080                               |267184.1  |0
23071|Miedzyrzec Podlaski          |+|Poland                                    |TAU INTERNET sp. z o.o.                                              |speedtest3.tau.pl:8080                                  |267496.1  |0
22759|Międzyrzec Podlaski          |+|Poland                                    |FURORA.PL (LIQUID SYSTEMS Sp. z o.o.)                                |speedtest.furora.pl:8080                                |267668.2  |0
5576 |Brest                        |+|Belarus                                   |WIKILINK                                                             |ichi.wikilink.by:8080                                   |269547.6  |0
5614 |Brest                        |+|Belarus                                   |BYFLY                                                                |www.belpak.brest.by:8080                                |269547.6  |0
5483 |Brest                        |+|Belarus                                   |Mobile TeleSystems JLLC                                              |speedtest-brest.tech.mts.by:8080                        |269547.6  |0
